image,brand,confidence_brands,body_style,confidence_body_styles
"88,000+_Images_of_Cars_66326.jpg",KIA,0.90185546875,sedan,0.61669921875
"88,000+_Images_of_Cars_9286.jpg",RENAULT,0.262451171875,sports_car,0.98681640625
"88,000+_Images_of_Cars_52083.jpg",FIAT,0.9970703125,sports_car,0.60302734375
"88,000+_Images_of_Cars_87872.jpg",HONDA,0.48388671875,family_car,0.9453125
"88,000+_Images_of_Cars_33469.jpg",HYUNDAI,0.89794921875,sedan,0.615234375
"88,000+_Images_of_Cars_13961.jpg",ALFAROMEO,0.56982421875,sports_car,0.98388671875
train_02037.jpg,FIAT,0.50927734375,sports_car,0.9931640625
"88,000+_Images_of_Cars_8826.jpg",CHEVROLET,0.947265625,suv,0.89794921875
train_04446.jpg,ALFAROMEO,0.2412109375,sports_car,0.99365234375
"88,000+_Images_of_Cars_65149.jpg",CHEVROLET,0.7587890625,suv,0.7744140625
"88,000+_Images_of_Cars_11810.jpg",HONDA,0.56494140625,sports_car,0.83154296875
train_00620.jpg,CHEVROLET,0.93310546875,suv,0.68017578125
"88,000+_Images_of_Cars_30606.jpg",NISSAN,0.375244140625,sports_car,0.97998046875
"88,000+_Images_of_Cars_57676.jpg",LEXUS,0.85302734375,suv,0.65185546875
"88,000+_Images_of_Cars_85730.jpg",PEUGEOT,0.245849609375,family_car,0.93701171875
"88,000+_Images_of_Cars_21938.jpg",OPEL,0.162353515625,sports_car,0.97265625
"88,000+_Images_of_Cars_73918.jpg",MAZDA,0.62060546875,sports_car,0.85888671875
"88,000+_Images_of_Cars_81556.jpg",FORD,0.94482421875,sports_car,0.75048828125
"88,000+_Images_of_Cars_86239.jpg",PEUGEOT,0.2587890625,family_car,0.7353515625
"88,000+_Images_of_Cars_80890.jpg",LEXUS,0.4033203125,suv,0.8681640625
"88,000+_Images_of_Cars_88214.jpg",RENAULT,0.2469482421875,family_car,0.890625
"88,000+_Images_of_Cars_35795.jpg",HYUNDAI,0.43359375,sedan,0.87744140625
"88,000+_Images_of_Cars_14983.jpg",NISSAN,0.283935546875,sports_car,0.90478515625
"88,000+_Images_of_Cars_7240.jpg",HYUNDAI,0.59033203125,sports_car,0.61376953125
test_01326.jpg,HONDA,0.59228515625,sports_car,0.953125
"88,000+_Images_of_Cars_52068.jpg",HYUNDAI,0.3798828125,suv,0.76123046875
"88,000+_Images_of_Cars_23691.jpg",OPEL,0.150634765625,sports_car,0.658203125
test_00038.jpg,CHEVROLET,0.65478515625,suv,0.849609375
"88,000+_Images_of_Cars_74911.jpg",FORD,0.356201171875,family_car,0.81591796875
test_03531.jpg,CHEVROLET,0.9326171875,suv,0.60107421875
"88,000+_Images_of_Cars_71869.jpg",FORD,0.953125,suv,0.66455078125
"88,000+_Images_of_Cars_3026.jpg",ALFAROMEO,0.462158203125,sports_car,0.9072265625
"88,000+_Images_of_Cars_39805.jpg",KIA,0.9375,suv,0.9697265625
"88,000+_Images_of_Cars_41766.jpg",FORD,0.97314453125,sports_car,0.67138671875
"88,000+_Images_of_Cars_85042.jpg",HONDA,0.2108154296875,family_car,0.9208984375
"88,000+_Images_of_Cars_28908.jpg",NISSAN,0.99072265625,suv,0.6591796875
"88,000+_Images_of_Cars_21092.jpg",CHEVROLET,0.6259765625,sports_car,0.984375
"88,000+_Images_of_Cars_57104.jpg",FORD,0.9697265625,suv,0.76123046875
test_05154.jpg,RENAULT,0.275390625,sports_car,0.99560546875
"88,000+_Images_of_Cars_11151.jpg",FORD,0.9619140625,suv,0.68408203125
"88,000+_Images_of_Cars_40478.jpg",KIA,0.44775390625,sports_car,0.720703125
"88,000+_Images_of_Cars_43171.jpg",LEXUS,0.96923828125,sports_car,0.9091796875
"88,000+_Images_of_Cars_87655.jpg",RENAULT,0.256591796875,family_car,0.75439453125
train_02976.jpg,CHEVROLET,0.92919921875,suv,0.68212890625
test_07743.jpg,FORD,0.92431640625,family_car,0.60009765625
"88,000+_Images_of_Cars_45266.jpg",NISSAN,0.98681640625,suv,0.75244140625
"88,000+_Images_of_Cars_62801.jpg",VOLVO,0.93310546875,suv,0.701171875
"88,000+_Images_of_Cars_88200.jpg",PEUGEOT,0.1197509765625,family_car,0.9130859375
test_00992.jpg,CITROEN,0.385009765625,sports_car,0.994140625
"88,000+_Images_of_Cars_25592.jpg",CHEVROLET,0.32275390625,suv,0.767578125
"88,000+_Images_of_Cars_69954.jpg",KIA,0.57666015625,sports_car,0.63623046875
"88,000+_Images_of_Cars_57662.jpg",ALFAROMEO,0.7275390625,sports_car,0.935546875
"88,000+_Images_of_Cars_11637.jpg",CITROEN,0.48046875,sports_car,0.98046875
"88,000+_Images_of_Cars_58551.jpg",NISSAN,0.91455078125,sports_car,0.89453125
"88,000+_Images_of_Cars_48742.jpg",PEUGEOT,0.408447265625,sports_car,0.77490234375
"88,000+_Images_of_Cars_76874.jpg",VOLVO,0.99609375,suv,0.6484375
"88,000+_Images_of_Cars_78859.jpg",HYUNDAI,0.76953125,suv,0.87939453125
"88,000+_Images_of_Cars_37196.jpg",CITROEN,0.438232421875,sports_car,0.62548828125
"88,000+_Images_of_Cars_17246.jpg",OPEL,0.48583984375,sports_car,0.85009765625
train_05957.jpg,OPEL,0.126953125,sports_car,0.98828125
train_04491.jpg,HYUNDAI,0.89697265625,family_car,0.9609375
"88,000+_Images_of_Cars_52732.jpg",HYUNDAI,0.98681640625,suv,0.888671875
test_00762.jpg,FORD,0.306396484375,suv,0.85107421875
"88,000+_Images_of_Cars_8629.jpg",KIA,0.285888671875,family_car,0.61181640625
"88,000+_Images_of_Cars_64280.jpg",LEXUS,0.99462890625,sports_car,0.8037109375
"88,000+_Images_of_Cars_40336.jpg",HONDA,0.75,sedan,0.75537109375
"88,000+_Images_of_Cars_47459.jpg",ALFAROMEO,0.2156982421875,sports_car,0.77880859375
train_07198.jpg,FIAT,0.257080078125,sports_car,0.9755859375
"88,000+_Images_of_Cars_41028.jpg",CHEVROLET,0.83154296875,suv,0.8896484375
"88,000+_Images_of_Cars_59101.jpg",CHEVROLET,0.83935546875,suv,0.8798828125
"88,000+_Images_of_Cars_40450.jpg",FORD,0.66650390625,suv,0.828125
"88,000+_Images_of_Cars_37800.jpg",MAZDA,0.6630859375,sedan,0.65185546875
"88,000+_Images_of_Cars_333.jpg",NISSAN,0.72119140625,suv,0.78857421875
"88,000+_Images_of_Cars_63289.jpg",FORD,0.5673828125,sports_car,0.61328125
train_02786.jpg,LEXUS,0.2296142578125,sports_car,0.9814453125
"88,000+_Images_of_Cars_14001.jpg",CHEVROLET,0.80517578125,suv,0.87060546875
train_03498.jpg,PEUGEOT,0.4033203125,family_car,0.72802734375
"88,000+_Images_of_Cars_12464.jpg",FORD,0.8349609375,sports_car,0.9921875
"88,000+_Images_of_Cars_86577.jpg",FIAT,0.1536865234375,family_car,0.86767578125
train_00185.jpg,HYUNDAI,0.394775390625,suv,0.63330078125
test_04276.jpg,RENAULT,0.395263671875,sports_car,0.990234375
"88,000+_Images_of_Cars_10273.jpg",MAZDA,0.5224609375,sports_car,0.70654296875
"88,000+_Images_of_Cars_51549.jpg",LEXUS,0.96826171875,sports_car,0.94921875
"88,000+_Images_of_Cars_46035.jpg",HYUNDAI,0.90673828125,suv,0.708984375
test_02607.jpg,CHEVROLET,0.73828125,sports_car,0.9365234375
"88,000+_Images_of_Cars_40444.jpg",CHEVROLET,0.92822265625,sports_car,0.96240234375
"88,000+_Images_of_Cars_40322.jpg",FORD,0.978515625,suv,0.69384765625
"88,000+_Images_of_Cars_5319.jpg",FORD,0.9169921875,suv,0.8505859375
"88,000+_Images_of_Cars_38299.jpg",KIA,0.349609375,suv,0.92724609375
"88,000+_Images_of_Cars_59673.jpg",NISSAN,0.28271484375,suv,0.6142578125
test_04510.jpg,KIA,0.257080078125,suv,0.9033203125
"88,000+_Images_of_Cars_2476.jpg",RENAULT,0.185302734375,sports_car,0.93408203125
"88,000+_Images_of_Cars_73930.jpg",HONDA,0.93212890625,suv,0.666015625
test_07019.jpg,HONDA,0.5166015625,family_car,0.9658203125
"88,000+_Images_of_Cars_86211.jpg",PEUGEOT,0.333984375,family_car,0.9501953125
"88,000+_Images_of_Cars_64294.jpg",RENAULT,0.81494140625,sports_car,0.6044921875
"88,000+_Images_of_Cars_25021.jpg",HYUNDAI,0.306884765625,hatchback,0.6962890625
test_06688.jpg,CHEVROLET,0.8740234375,suv,0.783203125
"88,000+_Images_of_Cars_13593.jpg",CHEVROLET,0.517578125,sports_car,0.98486328125
"88,000+_Images_of_Cars_12855.jpg",CHEVROLET,0.73193359375,suv,0.9443359375
"88,000+_Images_of_Cars_40875.jpg",FORD,0.83203125,sports_car,0.88525390625
"88,000+_Images_of_Cars_61663.jpg",NISSAN,0.109619140625,sports_car,0.68798828125
"88,000+_Images_of_Cars_78332.jpg",FORD,0.759765625,sports_car,0.9599609375
"88,000+_Images_of_Cars_67212.jpg",FORD,0.9501953125,suv,0.609375
"88,000+_Images_of_Cars_39408.jpg",CHEVROLET,0.9091796875,sports_car,0.98046875
"88,000+_Images_of_Cars_68121.jpg",CHEVROLET,0.7734375,suv,0.65185546875
"88,000+_Images_of_Cars_56971.jpg",HYUNDAI,0.92138671875,suv,0.60400390625
"88,000+_Images_of_Cars_69559.jpg",VOLVO,0.83935546875,suv,0.95068359375
"88,000+_Images_of_Cars_23336.jpg",FIAT,0.4453125,sports_car,0.96533203125
"88,000+_Images_of_Cars_65363.jpg",PEUGEOT,0.352783203125,sports_car,0.97412109375
"88,000+_Images_of_Cars_63712.jpg",FORD,0.98046875,suv,0.85302734375
"88,000+_Images_of_Cars_864.jpg",CHEVROLET,0.689453125,sports_car,0.9921875
"88,000+_Images_of_Cars_23322.jpg",FORD,0.775390625,suv,0.64013671875
"88,000+_Images_of_Cars_62418.jpg",KIA,0.77685546875,suv,0.92724609375
train_03117.jpg,CHEVROLET,0.58251953125,suv,0.66357421875
train_05566.jpg,KIA,0.254638671875,suv,0.6923828125
"88,000+_Images_of_Cars_15690.jpg",OPEL,0.31494140625,sports_car,0.98291015625
test_04935.jpg,CHEVROLET,0.66259765625,sports_car,0.99072265625
"88,000+_Images_of_Cars_84823.jpg",PEUGEOT,0.30419921875,family_car,0.95849609375
"88,000+_Images_of_Cars_61111.jpg",LEXUS,0.998046875,suv,0.73046875
train_08042.jpg,CHEVROLET,0.427734375,suv,0.9384765625
"88,000+_Images_of_Cars_58948.jpg",HYUNDAI,0.80322265625,sedan,0.7998046875
"88,000+_Images_of_Cars_37431.jpg",CHEVROLET,0.8779296875,suv,0.92041015625
train_01066.jpg,RENAULT,0.212158203125,sports_car,0.99169921875
"88,000+_Images_of_Cars_77015.jpg",HYUNDAI,0.93896484375,sports_car,0.6416015625
train_06709.jpg,ALFAROMEO,0.371826171875,sports_car,0.97216796875
"88,000+_Images_of_Cars_35226.jpg",NISSAN,0.736328125,suv,0.7236328125
"88,000+_Images_of_Cars_73273.jpg",KIA,0.1080322265625,suv,0.8447265625
"88,000+_Images_of_Cars_87494.jpg",PEUGEOT,0.4072265625,family_car,0.81103515625
"88,000+_Images_of_Cars_12699.jpg",HYUNDAI,0.484130859375,family_car,0.8291015625
train_03671.jpg,MAZDA,0.221435546875,sports_car,0.6201171875
"88,000+_Images_of_Cars_17911.jpg",HYUNDAI,0.54833984375,suv,0.6083984375
test_03914.jpg,CHEVROLET,0.521484375,suv,0.634765625
"88,000+_Images_of_Cars_61887.jpg",KIA,0.98681640625,suv,0.88330078125
"88,000+_Images_of_Cars_70752.jpg",VOLVO,0.73046875,sedan,0.7197265625
"88,000+_Images_of_Cars_50482.jpg",FIAT,0.166015625,family_car,0.95166015625
"88,000+_Images_of_Cars_64727.jpg",LEXUS,0.98486328125,sports_car,0.71875
"88,000+_Images_of_Cars_32561.jpg",NISSAN,0.403564453125,suv,0.80615234375
"88,000+_Images_of_Cars_63048.jpg",CHEVROLET,0.9169921875,suv,0.8154296875
"88,000+_Images_of_Cars_47698.jpg",NISSAN,0.6689453125,family_car,0.669921875
"88,000+_Images_of_Cars_70034.jpg",FORD,0.9580078125,suv,0.93115234375
"88,000+_Images_of_Cars_67548.jpg",FORD,0.9775390625,suv,0.89990234375
"88,000+_Images_of_Cars_78468.jpg",FORD,0.7685546875,suv,0.6591796875
"88,000+_Images_of_Cars_56795.jpg",FORD,0.68115234375,suv,0.865234375
"88,000+_Images_of_Cars_69565.jpg",NISSAN,0.640625,sedan,0.708984375
"88,000+_Images_of_Cars_49879.jpg",KIA,0.12139892578125,sports_car,0.67236328125
"88,000+_Images_of_Cars_56781.jpg",NISSAN,0.28271484375,suv,0.6142578125
"88,000+_Images_of_Cars_15874.jpg",RENAULT,0.37841796875,sports_car,0.98876953125
"88,000+_Images_of_Cars_74246.jpg",CHEVROLET,0.94580078125,suv,0.89453125
"88,000+_Images_of_Cars_22766.jpg",FORD,0.7705078125,suv,0.61572265625
train_04122.jpg,FORD,0.265625,suv,0.6455078125
"88,000+_Images_of_Cars_26500.jpg",FORD,0.3203125,suv,0.92236328125
"88,000+_Images_of_Cars_40685.jpg",CHEVROLET,0.5986328125,suv,0.84619140625
"88,000+_Images_of_Cars_61893.jpg",OPEL,0.2227783203125,sports_car,0.98388671875
"88,000+_Images_of_Cars_61878.jpg",HONDA,0.748046875,hatchback,0.63916015625
"88,000+_Images_of_Cars_5655.jpg",FIAT,0.301513671875,sports_car,0.9892578125
train_06906.jpg,CITROEN,0.1552734375,sports_car,0.9814453125
"88,000+_Images_of_Cars_33680.jpg",NISSAN,0.982421875,sports_car,0.89111328125
"88,000+_Images_of_Cars_42079.jpg",KIA,0.2398681640625,suv,0.75439453125
"88,000+_Images_of_Cars_22955.jpg",RENAULT,0.386962890625,sports_car,0.6962890625
test_06893.jpg,KIA,0.591796875,sports_car,0.974609375
"88,000+_Images_of_Cars_23493.jpg",ALFAROMEO,0.29638671875,sports_car,0.78466796875
"88,000+_Images_of_Cars_8371.jpg",CHEVROLET,0.53076171875,family_car,0.755859375
"88,000+_Images_of_Cars_33858.jpg",HYUNDAI,0.59033203125,hatchback,0.71435546875
"88,000+_Images_of_Cars_12128.jpg",FIAT,0.55224609375,sports_car,0.9423828125
"88,000+_Images_of_Cars_25784.jpg",KIA,0.62451171875,suv,0.68212890625
"88,000+_Images_of_Cars_34851.jpg",LEXUS,0.681640625,sports_car,0.92041015625
"88,000+_Images_of_Cars_8417.jpg",HYUNDAI,0.6640625,hatchback,0.80029296875
"88,000+_Images_of_Cars_63909.jpg",KIA,0.9892578125,suv,0.75146484375
"88,000+_Images_of_Cars_55263.jpg",CHEVROLET,0.53125,sedan,0.60107421875
"88,000+_Images_of_Cars_41216.jpg",CHEVROLET,0.974609375,suv,0.9091796875
"88,000+_Images_of_Cars_85532.jpg",HONDA,0.74853515625,family_car,0.71875
"88,000+_Images_of_Cars_51005.jpg",NISSAN,0.93115234375,sports_car,0.8701171875
"88,000+_Images_of_Cars_40108.jpg",FORD,0.88134765625,suv,0.84765625
"88,000+_Images_of_Cars_82249.jpg",NISSAN,0.1336669921875,sports_car,0.99560546875
test_03041.jpg,FORD,0.3134765625,sports_car,0.9814453125
"88,000+_Images_of_Cars_26299.jpg",KIA,0.1978759765625,sports_car,0.82177734375
test_01656.jpg,FORD,0.8505859375,family_car,0.80517578125
"88,000+_Images_of_Cars_7730.jpg",CHEVROLET,0.4267578125,suv,0.83251953125
"88,000+_Images_of_Cars_45064.jpg",HONDA,0.7490234375,sports_car,0.89453125
"88,000+_Images_of_Cars_13222.jpg",CHEVROLET,0.4794921875,sports_car,0.986328125
test_07541.jpg,RENAULT,0.351806640625,sports_car,0.99462890625
"88,000+_Images_of_Cars_53160.jpg",VOLVO,0.611328125,suv,0.6845703125
"88,000+_Images_of_Cars_43373.jpg",CHEVROLET,0.46630859375,suv,0.857421875
"88,000+_Images_of_Cars_58035.jpg",RENAULT,0.477783203125,suv,0.72314453125
"88,000+_Images_of_Cars_57306.jpg",CHEVROLET,0.67626953125,suv,0.771484375
"88,000+_Images_of_Cars_50469.jpg",SKODA,0.2464599609375,sedan,0.64208984375
"88,000+_Images_of_Cars_27839.jpg",CHEVROLET,0.94921875,suv,0.6015625
"88,000+_Images_of_Cars_29814.jpg",ALFAROMEO,0.21728515625,sports_car,0.953125
"88,000+_Images_of_Cars_5641.jpg",CHEVROLET,0.5732421875,sports_car,0.99365234375
"88,000+_Images_of_Cars_49138.jpg",CHEVROLET,0.8486328125,sports_car,0.92822265625
test_03727.jpg,CHEVROLET,0.84375,suv,0.70849609375
"88,000+_Images_of_Cars_51777.jpg",FIAT,0.92919921875,family_car,0.68017578125
"88,000+_Images_of_Cars_55539.jpg",FORD,0.8271484375,suv,0.77197265625
"88,000+_Images_of_Cars_6360.jpg",NISSAN,0.30615234375,sports_car,0.708984375
"88,000+_Images_of_Cars_44434.jpg",KIA,0.9970703125,sedan,0.60791015625
"88,000+_Images_of_Cars_131.jpg",CITROEN,0.349853515625,sports_car,0.99609375
"88,000+_Images_of_Cars_83619.jpg",FORD,0.94970703125,suv,0.7939453125
"88,000+_Images_of_Cars_16414.jpg",HYUNDAI,0.99365234375,sports_car,0.7509765625
"88,000+_Images_of_Cars_50441.jpg",NISSAN,0.95458984375,suv,0.80224609375
"88,000+_Images_of_Cars_5669.jpg",CHEVROLET,0.83642578125,suv,0.763671875
train_00393.jpg,VOLVO,0.947265625,suv,0.60302734375
test_04706.jpg,KIA,0.2783203125,hatchback,0.6064453125
"88,000+_Images_of_Cars_47883.jpg",CHEVROLET,0.94775390625,suv,0.89697265625
"88,000+_Images_of_Cars_68860.jpg",ALFAROMEO,0.4365234375,sports_car,0.935546875
"88,000+_Images_of_Cars_51039.jpg",LEXUS,0.98291015625,sports_car,0.7744140625
"88,000+_Images_of_Cars_77940.jpg",LEXUS,0.859375,sports_car,0.693359375
"88,000+_Images_of_Cars_48568.jpg",KIA,0.375732421875,family_car,0.7470703125
"88,000+_Images_of_Cars_39391.jpg",NISSAN,0.85986328125,sports_car,0.990234375
"88,000+_Images_of_Cars_57448.jpg",FORD,0.485107421875,suv,0.88134765625
"88,000+_Images_of_Cars_12114.jpg",CHEVROLET,0.57861328125,sports_car,0.95263671875
test_00560.jpg,RENAULT,0.343017578125,sports_car,0.97412109375
"88,000+_Images_of_Cars_6406.jpg",RENAULT,0.14501953125,sports_car,0.99267578125
"88,000+_Images_of_Cars_42723.jpg",FORD,0.60693359375,suv,0.740234375
"88,000+_Images_of_Cars_34879.jpg",LEXUS,0.302490234375,sports_car,0.62890625
test_06105.jpg,CHEVROLET,0.53515625,suv,0.73828125
"88,000+_Images_of_Cars_86013.jpg",PEUGEOT,0.465087890625,family_car,0.9326171875
"88,000+_Images_of_Cars_52524.jpg",FIAT,0.20751953125,sports_car,0.97412109375
train_04687.jpg,FIAT,0.1669921875,sports_car,0.98681640625
"88,000+_Images_of_Cars_63921.jpg",FIAT,0.95458984375,sports_car,0.67236328125
train_01927.jpg,FORD,0.386474609375,suv,0.615234375
"88,000+_Images_of_Cars_84604.jpg",CHEVROLET,0.71630859375,suv,0.83251953125
"88,000+_Images_of_Cars_47129.jpg",KIA,0.269287109375,sedan,0.80615234375
"88,000+_Images_of_Cars_61850.jpg",VOLVO,0.182373046875,family_car,0.76025390625
"88,000+_Images_of_Cars_84162.jpg",CHEVROLET,0.1348876953125,sports_car,0.84423828125
"88,000+_Images_of_Cars_4563.jpg",RENAULT,0.5234375,sports_car,0.98779296875
"88,000+_Images_of_Cars_10071.jpg",FIAT,0.36083984375,sports_car,0.634765625
"88,000+_Images_of_Cars_13578.jpg",FIAT,0.265380859375,sports_car,0.982421875
test_00212.jpg,FORD,0.529296875,sports_car,0.9912109375
"88,000+_Images_of_Cars_6374.jpg",HYUNDAI,0.9736328125,hatchback,0.78515625
"88,000+_Images_of_Cars_8359.jpg",LEXUS,0.1363525390625,sports_car,0.970703125
"88,000+_Images_of_Cars_44420.jpg",LEXUS,0.94970703125,sports_car,0.64697265625
"88,000+_Images_of_Cars_12921.jpg",KIA,0.68701171875,family_car,0.8134765625
"88,000+_Images_of_Cars_34058.jpg",RENAULT,0.388916015625,suv,0.86572265625
"88,000+_Images_of_Cars_23524.jpg",FIAT,0.476806640625,sports_car,0.990234375
"88,000+_Images_of_Cars_1584.jpg",HYUNDAI,0.91552734375,sports_car,0.701171875
"88,000+_Images_of_Cars_32429.jpg",HONDA,0.74365234375,suv,0.662109375
train_05360.jpg,FIAT,0.2149658203125,sports_car,0.9921875
train_06669.jpg,HYUNDAI,0.5751953125,sports_car,0.72216796875
"88,000+_Images_of_Cars_3393.jpg",CHEVROLET,0.9453125,suv,0.8583984375
"88,000+_Images_of_Cars_40901.jpg",KIA,0.2244873046875,suv,0.7646484375
"88,000+_Images_of_Cars_71504.jpg",FORD,0.92919921875,suv,0.70703125
"88,000+_Images_of_Cars_85485.jpg",HONDA,0.79150390625,family_car,0.90380859375
"88,000+_Images_of_Cars_61071.jpg",MAZDA,0.7734375,sports_car,0.9736328125
"88,000+_Images_of_Cars_10850.jpg",CHEVROLET,0.83203125,sports_car,0.97021484375
"88,000+_Images_of_Cars_36129.jpg",CHEVROLET,0.708984375,sports_car,0.658203125
"88,000+_Images_of_Cars_87292.jpg",KIA,0.40283203125,family_car,0.61181640625
"88,000+_Images_of_Cars_64109.jpg",KIA,0.16064453125,sports_car,0.60986328125
test_07384.jpg,FORD,0.4921875,sports_car,0.82763671875
"88,000+_Images_of_Cars_62578.jpg",ALFAROMEO,0.1956787109375,sports_car,0.89599609375
train_03077.jpg,VOLVO,0.334228515625,sports_car,0.61083984375
"88,000+_Images_of_Cars_904.jpg",KIA,0.2325439453125,family_car,0.96728515625
"88,000+_Images_of_Cars_65217.jpg",NISSAN,0.890625,sports_car,0.96728515625
test_07390.jpg,CHEVROLET,0.9130859375,suv,0.966796875
"88,000+_Images_of_Cars_85491.jpg",HONDA,0.53955078125,family_car,0.73779296875
"88,000+_Images_of_Cars_69439.jpg",CHEVROLET,0.740234375,suv,0.86669921875
test_04699.jpg,HONDA,0.5546875,sports_car,0.61865234375
"88,000+_Images_of_Cars_49931.jpg",CHEVROLET,0.5966796875,suv,0.7919921875
"88,000+_Images_of_Cars_77607.jpg",CHEVROLET,0.7294921875,sports_car,0.96630859375
"88,000+_Images_of_Cars_20987.jpg",ALFAROMEO,0.182373046875,sports_car,0.9208984375
"88,000+_Images_of_Cars_21441.jpg",FORD,0.5390625,suv,0.64013671875
"88,000+_Images_of_Cars_67414.jpg",LEXUS,0.9951171875,sports_car,0.7490234375
"88,000+_Images_of_Cars_77161.jpg",LEXUS,0.9716796875,sports_car,0.685546875
"88,000+_Images_of_Cars_58182.jpg",FORD,0.53662109375,suv,0.7685546875
"88,000+_Images_of_Cars_51818.jpg",FIAT,0.1279296875,sports_car,0.994140625
"88,000+_Images_of_Cars_3387.jpg",MAZDA,0.393310546875,sports_car,0.9111328125
"88,000+_Images_of_Cars_26448.jpg",FIAT,0.97802734375,sports_car,0.60107421875
"88,000+_Images_of_Cars_19860.jpg",HYUNDAI,0.262451171875,family_car,0.779296875
"88,000+_Images_of_Cars_2099.jpg",FORD,0.61474609375,sports_car,0.99755859375
test_06930.jpg,NISSAN,0.85400390625,sports_car,0.79296875
"88,000+_Images_of_Cars_72019.jpg",FORD,0.70166015625,suv,0.8701171875
train_05374.jpg,KIA,0.312255859375,sports_car,0.6494140625
